Date,BJC
2017-09-22,51.7
2017-09-25,51.75
2017-09-26,52.7
2017-09-27,52.85
2017-09-28,52.65
2017-09-29,52.5
2017-10-02,52.9
2017-10-03,53.0
2017-10-04,52.85
2017-10-05,52.75
2017-10-06,52.75
2017-10-09,52.15
2017-10-10,52.7
2017-10-11,54.0
2017-10-12,54.15
2017-10-16,53.5
2017-10-17,53.35
2017-10-18,54.0
2017-10-19,53.2
2017-10-20,52.85
2017-10-24,53.35
2017-10-25,53.75
2017-10-27,54.0
2017-10-30,53.9
2017-10-31,53.75
2017-11-01,53.3
2017-11-02,52.6
2017-11-03,52.4
2017-11-06,52.15
2017-11-07,53.35
2017-11-08,52.85
2017-11-09,52.6
2017-11-10,52.0
2017-11-13,51.5
2017-11-14,51.35
2017-11-15,53.35
2017-11-16,55.65
2017-11-17,57.0
2017-11-20,57.5
2017-11-21,57.0
2017-11-22,57.0
2017-11-23,58.5
2017-11-24,58.7
2017-11-27,58.4
2017-11-28,59.75
2017-11-29,59.65
2017-11-30,58.25
2017-12-01,58.2
2017-12-04,58.1
2017-12-06,57.9
2017-12-07,58.35
2017-12-08,59.0
2017-12-12,58.0
2017-12-13,57.5
2017-12-14,58.2
2017-12-15,58.35
2017-12-18,59.15
2017-12-19,61.0
2017-12-20,61.25
2017-12-21,61.25
2017-12-22,61.35
2017-12-25,61.5
2017-12-26,62.75
2017-12-27,64.3
2017-12-28,64.75
2017-12-29,65.4
